,date,ecomm_name,name,src,price_1,price_2
383,17-01-2023,eldorado,GALLETA BAUDUCCO RELLENA VAINILLA 125GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1145341-170-170?v=637957420800170000&width=170&height=170&aspect=true,"27,00",
384,17-01-2023,eldorado,BARQUILLO BOLERO WAFER STICK CHOCOLATE 400GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1142735-170-170?v=637957414497930000&width=170&height=170&aspect=true,"337,00",
385,17-01-2023,eldorado,GALLETA BAGLEY OPERA OBLEA 92GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1143305-170-170?v=637957415910770000&width=170&height=170&aspect=true,"47,00",
386,17-01-2023,eldorado,GALLETA NATIVO BAÑADA COCO 120GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1143460-170-170?v=637957416268170000&width=170&height=170&aspect=true,"54,90",
387,17-01-2023,eldorado,GALLETA FRUTIGRAN CHIA-LINO 250GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1143669-170-170?v=637957416775630000&width=170&height=170&aspect=true,"119,90",
388,17-01-2023,eldorado,GALLETA GRANIX SESAMO 185GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1148399-170-170?v=637957428373800000&width=170&height=170&aspect=true,"64,90",
389,17-01-2023,eldorado,GALLETA OREO CHOCOLATE 118GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1142293-170-170?v=637957413428300000&width=170&height=170&aspect=true,"74,90",
390,17-01-2023,eldorado,GALLETA MAZZEI CRACKERS 8SEMILLAS TRIPACK 465GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1147012-170-170?v=637957424842630000&width=170&height=170&aspect=true,"181,00",
391,17-01-2023,eldorado,GRISSIN MAESTRO CUBANO FINITO QUESO 100GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1143279-170-170?v=637957415847230000&width=170&height=170&aspect=true,"103,00",
392,17-01-2023,eldorado,GALLETA BAUDUCCO VAINILLA WAFFLE 140GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1142446-170-170?v=637957413795830000&width=170&height=170&aspect=true,"54,90",
393,17-01-2023,eldorado,GALLETA MAESTRO CUBANO MAIZ 300GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1141300-170-170?v=637957411046630000&width=170&height=170&aspect=true,"133,00",
394,17-01-2023,eldorado,GALLETA PORTEZUELO MALTEADA 300GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1141648-170-170?v=637957411890470000&width=170&height=170&aspect=true,"129,00",
395,17-01-2023,eldorado,GRISSIN MAESTRO CUBANO HABANITOS QUESO 180GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1146564-170-170?v=637957423744700000&width=170&height=170&aspect=true,"107,00",
396,17-01-2023,eldorado,GRISSIN MAESTRO CUBANO GOURMET ROMERO Y OLIVA 120GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1146317-170-170?v=637957423161000000&width=170&height=170&aspect=true,"113,00",
397,17-01-2023,eldorado,GALLETA TORTUGUITA PACK FRUTILLA 516GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1111440-170-170?v=637952311327500000&width=170&height=170&aspect=true,"167,00",
398,17-01-2023,eldorado,GALLETA CLUB SOCIAL INTEGRAL 156GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1144711-170-170?v=637957419252900000&width=170&height=170&aspect=true,"87,00",
399,17-01-2023,eldorado,GALLETA BAUDUCCO AVELLANA WAFFLE 140GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1147174-170-170?v=637957425216900000&width=170&height=170&aspect=true,"54,90",
400,17-01-2023,eldorado,GALLETA SENSACION CHOCOLATE WAFFLE 180GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1143203-170-170?v=637957415657370000&width=170&height=170&aspect=true,"84,90",
401,17-01-2023,eldorado,TOSTADAS SIN RIVAL SIN SAL NATURAL 200GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1111817-170-170?v=637952312227370000&width=170&height=170&aspect=true,"194,90",
402,17-01-2023,eldorado,GALLETA MAESTRO ARTESANO LIVIANITA MARINA 300GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1146388-170-170?v=637957423335970000&width=170&height=170&aspect=true,"154,90",
403,17-01-2023,eldorado,GALLETA PEPITOS 119GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1143885-170-170?v=637957417284270000&width=170&height=170&aspect=true,"77,00",
404,17-01-2023,eldorado,GRISIN LA BANDERITA SIN SAL 250GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1141883-170-170?v=637957412443770000&width=170&height=170&aspect=true,"68,00",
405,17-01-2023,eldorado,GALLETA GULLON PICK CRACKER 250GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1140314-170-170?v=637957407810200000&width=170&height=170&aspect=true,"196,00",
406,17-01-2023,eldorado,GALLETA DUKITA FRUTILLA WAFFLE 110GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1147301-170-170?v=637957425518100000&width=170&height=170&aspect=true,"19,90",
407,17-01-2023,eldorado,GALLETA MANA VAINILLA TRIPACK 393GRS ,https://eldoradouy.vtexassets.com/arquivos/ids/1145984-170-170?v=637957422333630000&width=170&height=170&aspect=true,"114,90",
408,17-01-2023,eldorado,GALLETA BAUDUCCO WAFER OBLEA CHOCOLATE PACKING 78G ,https://eldoradouy.vtexassets.com/arquivos/ids/1145177-170-170?v=637957420387070000&width=170&height=170&aspect=true,"28,00",
409,17-01-2023,eldorado,TOSTADAS SIN RIVAL SIN SAL 200GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1146217-170-170?v=637957422930600000&width=170&height=170&aspect=true,"194,90",
410,17-01-2023,eldorado,TOSTADAS TWISTOS JAMON 95GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1145510-170-170?v=637957421200470000&width=170&height=170&aspect=true,"85,00",
411,17-01-2023,eldorado,GALLETA OREO GOLDEN 118GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1144348-170-170?v=637957418404870000&width=170&height=170&aspect=true,"73,00",
412,17-01-2023,eldorado,GALLETA BLUE PATNA ARROZ BARBACOA 150GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1146293-170-170?v=637957423106400000&width=170&height=170&aspect=true,"86,00",
413,17-01-2023,eldorado,GALLETA FAMOSA MINI SOLAR 100GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1145919-170-170?v=637957422182900000&width=170&height=170&aspect=true,"54,90",
414,17-01-2023,eldorado,GALLETA EL TRIGAL COCO MINI 100GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1142262-170-170?v=637957413352500000&width=170&height=170&aspect=true,"59,90",
415,17-01-2023,eldorado,GALLETA PORTEZUELO YOGURT GRIEGO OBLEA 100GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1105989-170-170?v=637952297801600000&width=170&height=170&aspect=true,"39,90",
416,17-01-2023,eldorado,GALLETA FAMOSA MARIA MINIATURA 100GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1141077-170-170?v=637957410478700000&width=170&height=170&aspect=true,"53,00",
417,17-01-2023,eldorado,GALLETA SUSPIROS CLASICA 115GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1141065-170-170?v=637957410450130000&width=170&height=170&aspect=true,"57,00",
418,17-01-2023,eldorado,GALLETA LULU CHOCOLATE WAFFLE 140GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1141071-170-170?v=637957410464570000&width=170&height=170&aspect=true,"64,90",
419,17-01-2023,eldorado,GALLETA BROKITAS FRUTILLA WAFFLE 110GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1105366-170-170?v=637952295494130000&width=170&height=170&aspect=true,"29,90",
420,17-01-2023,eldorado,GALLETA MAZZEI CRACKERS 8 SEMILLAS 155GR ,https://eldoradouy.vtexassets.com/arquivos/ids/1139939-170-170?v=637957405554100000&width=170&height=170&aspect=true,"73,00",
421,17-01-2023,devoto,Yerba BALDO 1 kg,https://geant.vteximg.com.br/arquivos/ids/198329-250-250/649019-1.jpg?v=636344238514670000,185,
422,17-01-2023,devoto,Yerba SARA Suave 1 kg,https://geant.vteximg.com.br/arquivos/ids/328490-250-250/649500.jpg?v=638073957324200000,187,
423,17-01-2023,devoto,Yerba CANARIAS 1 kg,https://geant.vteximg.com.br/arquivos/ids/292125-250-250/649007.jpg?v=637751072494400000,188,
424,17-01-2023,devoto,Yerba CANARIAS serena 1 kg,https://geant.vteximg.com.br/arquivos/ids/206883-250-250/649294.jpg?v=636409161695900000,208,
425,17-01-2023,devoto,Yerba CABRAL Silueta Ideal 1 kg,https://geant.vteximg.com.br/arquivos/ids/292129-250-250/649221.jpg?v=637751073939100000,209,
426,17-01-2023,devoto,Yerba LA SELVA para nerviosos 1 kg,https://geant.vteximg.com.br/arquivos/ids/278123-250-250/648802.jpg?v=637619674632730000,209,
427,17-01-2023,devoto,Yerba compuesta ARMIÑO 1 kg,https://geant.vteximg.com.br/arquivos/ids/292705-250-250/649024.jpg?v=637757040060370000,204,
428,17-01-2023,devoto,Yerba LA SELVA para nerviosos 500 g,https://geant.vteximg.com.br/arquivos/ids/278129-250-250/648964.jpg?v=637619678689430000,113,
429,17-01-2023,devoto,Yerba LA SELVA sabor naranja pq. 1 kg,https://geant.vteximg.com.br/arquivos/ids/278139-250-250/662476.jpg?v=637619691691700000,224,
430,17-01-2023,devoto,Yerba CANARIAS té verde y jengibre 1 kg,https://geant.vteximg.com.br/arquivos/ids/226791-250-250/661691.jpg?v=636810193640800000,208,
431,17-01-2023,devoto,Yerba DEVOTO suave 1 kg,https://geant.vteximg.com.br/arquivos/ids/224729-250-250/649018.jpg?v=636778912383030000,169,
432,17-01-2023,devoto,Yerba CANARIAS CONTIGO 1 kg,https://geant.vteximg.com.br/arquivos/ids/217110-250-250/661400.jpg?v=636615534312430000,182,
433,17-01-2023,devoto,Yerba CANARIAS mezcla natural serena 500 g,https://geant.vteximg.com.br/arquivos/ids/292245-250-250/740239.jpg?v=637751744500000000,114,
434,17-01-2023,devoto,Yerba activa LA SELVA con ginseng + ginkgo 1 kg,https://geant.vteximg.com.br/arquivos/ids/278149-250-250/669265.jpg?v=637619698509130000,224,
435,17-01-2023,devoto,Yerba EL MONCAYO compuesta con gingko biloba 1 kg,https://geant.vteximg.com.br/arquivos/ids/198360-250-250/649653-1.jpg?v=636344239621330000,219,
436,17-01-2023,devoto,Yerba DEL CEBADOR 1 kg,https://geant.vteximg.com.br/arquivos/ids/198354-250-250/649519-1.jpg?v=636344239385330000,175,
437,17-01-2023,devoto,Yerba CANARIAS Edición especial 1 kg,https://geant.vteximg.com.br/arquivos/ids/292128-250-250/649077.jpg?v=637751073586030000,195,
438,17-01-2023,devoto,Yerba ARMIÑO suave 1 kg,https://geant.vteximg.com.br/arquivos/ids/249946-250-250/649026.jpg?v=637244758498300000,188,
439,17-01-2023,devoto,Yerba BALDO 500 g,https://geant.vteximg.com.br/arquivos/ids/198331-250-250/649021-1.jpg?v=636344238586870000,99,
440,17-01-2023,devoto,Yerba ARMIÑO 1 kg,https://geant.vteximg.com.br/arquivos/ids/292704-250-250/649012.jpg?v=637757039660870000,188,
441,17-01-2023,devoto,Yerba LA SELVA compuesta 1 kg,https://geant.vteximg.com.br/arquivos/ids/278128-250-250/648866.jpg?v=637619677936470000,209,
442,17-01-2023,devoto,Yerba LA SELVA especial con hierbas 1 kg,https://geant.vteximg.com.br/arquivos/ids/278132-250-250/660265.jpg?v=637619680446200000,208,
443,17-01-2023,devoto,Pack x 2 Yerba ARMIÑO compuesta 1 Kg + 250 g de regalo,https://geant.vteximg.com.br/arquivos/ids/265580-250-250/669717-1.jpg?v=637425159257570000,408,
444,17-01-2023,devoto,Yerba LA SELVA sabor pomelo 1 kg,https://geant.vteximg.com.br/arquivos/ids/278140-250-250/662477.jpg?v=637619692158230000,224,
445,17-01-2023,devoto,Yerba compuesta EL MONCAYO verse bien 1 kg,https://geant.vteximg.com.br/arquivos/ids/220653-250-250/661530.jpg?v=636703795712170000,212,
446,17-01-2023,devoto,Mate cocido TARAGÜI 20 sobres,https://geant.vteximg.com.br/arquivos/ids/280166-250-250/645020.jpg?v=637632722350970000,126,
447,17-01-2023,devoto,Yerba orgánica CAMPOCLARO 500 g,https://geant.vteximg.com.br/arquivos/ids/222906-250-250/669466.jpg?v=636759998054370000,167,
448,17-01-2023,devoto,Yerba FLOR VERDE suave 1 kg,https://geant.vteximg.com.br/arquivos/ids/198358-250-250/649633-1.jpg?v=636344239540000000,165,
449,17-01-2023,devoto,Yerba compuesta LA HERBORISTERÍA 1 kg,https://geant.vteximg.com.br/arquivos/ids/278092-250-250/649257.jpg?v=637619583311900000,183,
450,17-01-2023,devoto,Yerba CABRAL Para nerviosos 1 kg,https://geant.vteximg.com.br/arquivos/ids/197439-250-250/649053.jpg?v=636344092904700000,209,
451,17-01-2023,devoto,Yerba ARMIÑO suave 500 g,https://geant.vteximg.com.br/arquivos/ids/198333-250-250/649027-1.jpg?v=636344238657130000,100,
452,17-01-2023,devoto,Yerba CANARIAS 500 g,https://geant.vteximg.com.br/arquivos/ids/292126-250-250/649008.jpg?v=637751072805700000,101,
453,17-01-2023,devoto,Yerba LA SELVA en forma 1 kg,https://geant.vteximg.com.br/arquivos/ids/278125-250-250/648861.jpg?v=637619675785970000,209,
454,17-01-2023,devoto,Yerba LA SELVA para hepáticos 1 kg,https://geant.vteximg.com.br/arquivos/ids/278124-250-250/648803.jpg?v=637619675105870000,209,
455,17-01-2023,devoto,Yerba CABRAL Silueta Ideal 500 g,https://geant.vteximg.com.br/arquivos/ids/197060-250-250/647267.jpg?v=636343377314670000,115,
456,17-01-2023,devoto,Yerba compuesta CABRAL 1 kg,https://geant.vteximg.com.br/arquivos/ids/292123-250-250/647266.jpg?v=637751071723600000,209,
457,17-01-2023,devoto,Yerba CABRAL Díab 1 kg,https://geant.vteximg.com.br/arquivos/ids/197441-250-250/647261.jpg?v=636344093558770000,209,
458,17-01-2023,devoto,Yerba LA SELVA compuesta con jengibre 1 kg,https://geant.vteximg.com.br/arquivos/ids/278137-250-250/661481.jpg?v=637619690197570000,209,
459,17-01-2023,devoto,Yerba DEL CEBADOR intenso 500 g,https://geant.vteximg.com.br/arquivos/ids/198609-250-250/669434-1.jpg?v=636344248695170000,95,
460,17-01-2023,devoto,Yerba DEL CEBADOR 500 g,https://geant.vteximg.com.br/arquivos/ids/198356-250-250/649526-1.jpg?v=636344239469200000,95,
461,17-01-2023,devoto,Yerba SARA Suave 500 g,https://geant.vteximg.com.br/arquivos/ids/313782-250-250/649508.jpg?v=637919522111270000,107,
462,17-01-2023,devoto,Yerba LA HERBORISTERÍA compuesta nerviosos hepáticos 500 g,https://geant.vteximg.com.br/arquivos/ids/198343-250-250/649063-1.jpg?v=636344238991170000,99,
463,17-01-2023,devoto,Yerba LA HERBORISTERÍA nerviosos/hepáticos 1 kg,https://geant.vteximg.com.br/arquivos/ids/278091-250-250/649062.jpg?v=637619582905100000,183,
464,17-01-2023,devoto,Yerba LA SELVA 1 kg,https://geant.vteximg.com.br/arquivos/ids/278127-250-250/648865.jpg?v=637619677498830000,188,
465,17-01-2023,devoto,Pack x 2 Yerba CANARIAS 70 g,https://geant.vteximg.com.br/arquivos/ids/327836-250-250/661898.jpg?v=638061093484700000,25,
466,17-01-2023,devoto,Yerba suave PRECIO LÍDER 1 kg,https://geant.vteximg.com.br/arquivos/ids/323134-250-250/662357-1.jpg?v=638016316007670000,175,
467,17-01-2023,devoto,Yerba DEL CEBADOR compuesta 70 g,https://geant.vteximg.com.br/arquivos/ids/296894-250-250/663635.jpg?v=637831424554570000,20,
468,17-01-2023,devoto,Yerba DEL CEBADOR clásica 70 g,https://geant.vteximg.com.br/arquivos/ids/296893-250-250/663605.jpg?v=637831424203730000,20,
469,17-01-2023,devoto,Yerba LIVRE con ginkgo biloba 500g,https://geant.vteximg.com.br/arquivos/ids/280690-250-250/662836.jpg?v=637642155135600000,120,
470,17-01-2023,devoto,Yerba CABRAL dulce con Stevia 1kg,https://geant.vteximg.com.br/arquivos/ids/272980-250-250/662795.jpg?v=637569377268070000,209,
471,17-01-2023,devoto,Yerba SARA compuesta 1 kg + 100 g de regalo,https://geant.vteximg.com.br/arquivos/ids/291337-250-250/662711.jpg?v=637744775414430000,213,
472,17-01-2023,devoto,Yerba CABRAL Suave 1 kg,https://geant.vteximg.com.br/arquivos/ids/255533-250-250/662436.jpg?v=637323128377670000,192,
473,17-01-2023,devoto,Yerba SARA compuesta 1 kg,https://geant.vteximg.com.br/arquivos/ids/313784-250-250/662148.jpg?v=637919522663000000,213,
474,17-01-2023,devoto,Yerba CANARIAS té rojo y centella 1 kg,https://geant.vteximg.com.br/arquivos/ids/226792-250-250/661692.jpg?v=636810193957000000,208,
475,17-01-2023,devoto,Yerba SARA edición especial 100 años 500 g,https://geant.vteximg.com.br/arquivos/ids/313783-250-250/661689.jpg?v=637919522367670000,129,
476,17-01-2023,devoto,Yerba CANARIAS 250 g,https://geant.vteximg.com.br/arquivos/ids/292127-250-250/649036.jpg?v=637751073193070000,55,
477,17-01-2023,devoto,Yerba compuesta CABRAL con jengibre 500 g,https://geant.vteximg.com.br/arquivos/ids/224071-250-250/661601.jpg?v=636771055816830000,115,
478,17-01-2023,devoto,Yerba CONTIGO 500 g,https://geant.vteximg.com.br/arquivos/ids/220642-250-250/661428.jpg?v=636703795341270000,99,
479,17-01-2023,devoto,Yerba compuesta CABRAL con jengibre 1 kg,https://geant.vteximg.com.br/arquivos/ids/292150-250-250/661480.jpg?v=637751080162930000,209,
480,17-01-2023,devoto,Yerba orgánica CAMPOCLARO compuesta 500 g,https://geant.vteximg.com.br/arquivos/ids/220491-250-250/661118.jpg?v=636701007994570000,167,
481,17-01-2023,devoto,Yerba compuesta CABRAL 500 g,https://geant.vteximg.com.br/arquivos/ids/197341-250-250/740287.jpg?v=636343510659430000,115,
482,17-01-2023,devoto,Yerba DEL CEBADOR intenso 1 kg,https://geant.vteximg.com.br/arquivos/ids/198624-250-250/669642-1.jpg?v=636344249156200000,175,
483,17-01-2023,devoto,Yerba LA SELVA compuesta 500 g,https://geant.vteximg.com.br/arquivos/ids/278131-250-250/649753.jpg?v=637619680045930000,113,
484,17-01-2023,devoto,Yerba CANARIAS con Hierbas 1 kg,https://geant.vteximg.com.br/arquivos/ids/268961-250-250/649711.jpg?v=637522715756600000,195,
485,17-01-2023,devoto,Yerba CANARIAS 5 kg,https://geant.vteximg.com.br/arquivos/ids/292131-250-250/649678.jpg?v=637751074240900000,925,
486,17-01-2023,devoto,Yerba compuesta ARMIÑO 500 g,https://geant.vteximg.com.br/arquivos/ids/198348-250-250/649179-1.jpg?v=636344239158700000,109,
487,17-01-2023,devoto,Yerba compuesta LA HERBORISTERÍA 500 g,https://geant.vteximg.com.br/arquivos/ids/198347-250-250/649103-1.jpg?v=636344239125070000,99,
488,17-01-2023,devoto,Yerba ARMIÑO 500 g,https://geant.vteximg.com.br/arquivos/ids/198345-250-250/649080-1.jpg?v=636344239054370000,100,
489,17-01-2023,devoto,Yerba FLOR VERDE 1 kg,https://geant.vteximg.com.br/arquivos/ids/329260-250-250/649031.jpg?v=638079424038270000,165,
490,17-01-2023,devoto,Yerba SARA 500 g,https://geant.vteximg.com.br/arquivos/ids/313780-250-250/649003.jpg?v=637919521506230000,106,
491,17-01-2023,devoto,Yerba TARAGÜI 500 g,https://geant.vteximg.com.br/arquivos/ids/243074-250-250/648892.jpg?v=637121227911230000,223,
492,17-01-2023,devoto,Yerba LIVRE con ginkgo biloba 1 kg,https://geant.vteximg.com.br/arquivos/ids/198289-250-250/648053-1.jpg?v=636344219929000000,200,
493,17-01-2023,devoto,Galletita EL TRIGAL chiquilín 220 g,https://geant.vteximg.com.br/arquivos/ids/269712-250-250/742090.jpg?v=637527982520970000,114,
494,17-01-2023,devoto,Galletitas OREO Rellenas Chantilly 351 g,https://geant.vteximg.com.br/arquivos/ids/202024-250-250/669793.jpg?v=636371872691700000,169,
495,17-01-2023,devoto,Galletitas Surtidas DEVOTO 300 g,https://geant.vteximg.com.br/arquivos/ids/295881-250-250/345182.jpg?v=637813950761200000,101,
496,17-01-2023,devoto,Galletitas maría tripack Devoto 300 g,https://geant.vteximg.com.br/arquivos/ids/224132-250-250/745455.jpg?v=636771069625030000,88,
497,17-01-2023,devoto,Galletita SOLAR Famosa 195 g,https://geant.vteximg.com.br/arquivos/ids/202958-250-250/744684.jpg?v=636377037384370000,89,
498,17-01-2023,devoto,Galletitas BAGLEY Porteñitas 130 g,https://geant.vteximg.com.br/arquivos/ids/209499-250-250/744525.jpg?v=636439282422900000,44,
499,17-01-2023,devoto,Galletitas LULU rellenas de Frutilla 115 g,https://geant.vteximg.com.br/arquivos/ids/202298-250-250/744431.jpg?v=636371955950530000,55,
500,17-01-2023,devoto,Obleas chocolate bridge EL TRIGAL,https://geant.vteximg.com.br/arquivos/ids/329859-250-250/744131.jpg?v=638089707851800000,115,
501,17-01-2023,devoto,Galletitas BRIDGE Bañadas Chocolate,https://geant.vteximg.com.br/arquivos/ids/329771-250-250/744065.jpg?v=638089572277630000,100,
502,17-01-2023,devoto,Galletitas María EL TRIGAL Rika 300 g,https://geant.vteximg.com.br/arquivos/ids/198952-250-250/744033-1.jpg?v=636344318421470000,130,
503,17-01-2023,devoto,Galletitas Mini OREO 50 g,https://geant.vteximg.com.br/arquivos/ids/195138-250-250/742639.jpg?v=636312999361800000,31,
504,17-01-2023,devoto,Galletitas María PRECIO LIDER 300 g,https://geant.vteximg.com.br/arquivos/ids/312743-250-250/660111.jpg?v=637910023741230000,83,
505,17-01-2023,devoto,Galletitas bañadas PRECIO LÍDER 100 g,https://geant.vteximg.com.br/arquivos/ids/306508-250-250/660110.jpg?v=637877049186170000,83,
506,17-01-2023,devoto,Obleas rellenas chocolate PRECIO LÍDER 140 g,https://geant.vteximg.com.br/arquivos/ids/306507-250-250/660106.jpg?v=637877047356600000,91,
507,17-01-2023,devoto,Galletitas surtidas PRECIO LÍDER 400 g,https://geant.vteximg.com.br/arquivos/ids/313965-250-250/345183.jpg?v=637921246207270000,98,
508,17-01-2023,devoto,Galletitas surtidas variedad TERRABUSI 410 g,https://geant.vteximg.com.br/arquivos/ids/296384-250-250/662896.jpg?v=637822806472830000,140,
509,17-01-2023,devoto,Galletitas pepas PEKELINO 150g,https://geant.vteximg.com.br/arquivos/ids/319070-250-250/663054.jpg?v=637980685155430000,35,
510,17-01-2023,devoto,Galletitas BON O BON rellenas chocolate,https://geant.vteximg.com.br/arquivos/ids/258845-250-250/662333.jpg?v=637357677383430000,85,
511,17-01-2023,devoto,Galletitas LULU rellenas chantilly 115 g,https://geant.vteximg.com.br/arquivos/ids/216082-250-250/744376.jpg?v=636595744628900000,55,
512,17-01-2023,devoto,Oblea chocolate ARCOR 108 g,https://geant.vteximg.com.br/arquivos/ids/217188-250-250/742948.jpg?v=636618975751500000,30,
513,17-01-2023,devoto,Galletitas TERRABUSI con Chips Pepitos 354 g,https://geant.vteximg.com.br/arquivos/ids/202966-250-250/746335.jpg?v=636377037655130000,196,
514,17-01-2023,devoto,Galletita María FAMOSA 300 g,https://geant.vteximg.com.br/arquivos/ids/202965-250-250/745011.jpg?v=636377037625700000,110,
515,17-01-2023,devoto,Galletitas Suspiros ARCOR clásica,https://geant.vteximg.com.br/arquivos/ids/202963-250-250/744814.jpg?v=636377037561600000,57,
516,17-01-2023,devoto,Galletita EL TRIGAL de coco 200 g,https://geant.vteximg.com.br/arquivos/ids/282283-250-250/742163.jpg?v=637659297682600000,113,
517,17-01-2023,devoto,Galleta EL TRIGAL miel 200 g,https://geant.vteximg.com.br/arquivos/ids/282282-250-250/742155.jpg?v=637659297375770000,113,
518,17-01-2023,devoto,Galletitas Dulces Frutigran Chips Chocolate 255 g,https://geant.vteximg.com.br/arquivos/ids/198930-250-250/740332-1.jpg?v=636344317577400000,116,
519,17-01-2023,devoto,Galletitas dulces EL TRIGAL surtidas 300 g,https://geant.vteximg.com.br/arquivos/ids/198916-250-250/740024-1.jpg?v=636344317056730000,128,
520,17-01-2023,devoto,Galletitas Mini Oreo 150 g,https://geant.vteximg.com.br/arquivos/ids/202900-250-250/669296.jpg?v=636377035049130000,85,
521,17-01-2023,devoto,Obleas Playeras frutilla 80 g,https://geant.vteximg.com.br/arquivos/ids/316406-250-250/660629.jpg?v=637952126536230000,32,
522,17-01-2023,devoto,Galletitas cookies 9 DE ORO con chips 120 g,https://geant.vteximg.com.br/arquivos/ids/290843-250-250/662978.jpg?v=637735519632630000,63,
523,17-01-2023,devoto,Galletitas TERRABUSI con chips chocolate 144 g,https://geant.vteximg.com.br/arquivos/ids/290845-250-250/663056.jpg?v=637735521923200000,55,
524,17-01-2023,devoto,Galletita mini EL TRIGAL coco 100 g,https://geant.vteximg.com.br/arquivos/ids/319074-250-250/669639.jpg?v=637980686733100000,61,
525,17-01-2023,devoto,Galletita Maria MOSMANN 170 g,https://geant.vteximg.com.br/arquivos/ids/252933-250-250/662278.jpg?v=637291395710430000,40,
526,17-01-2023,devoto,Galletitas scons 9 DE ORO 180 g,https://geant.vteximg.com.br/arquivos/ids/246081-250-250/662185.jpg?v=637193491304630000,86,
527,17-01-2023,devoto,Galletitas surtidas DOS EN UNO 400 g,https://geant.vteximg.com.br/arquivos/ids/246223-250-250/662125.jpg?v=637194610185200000,87,
528,17-01-2023,devoto,Galletas dulces EL TRIGAL sin azúcar naranja 150 g,https://geant.vteximg.com.br/arquivos/ids/296938-250-250/661986.jpg?v=637832047364870000,113,
529,17-01-2023,devoto,Waffers GULLÓN sin azúcar vainilla 70 g,https://geant.vteximg.com.br/arquivos/ids/295163-250-250/661281.jpg?v=637804419643830000,78,
530,17-01-2023,devoto,Galletas dulces EL TRIGAL sin azúcar chocolate 150 g,https://geant.vteximg.com.br/arquivos/ids/296951-250-250/740336.jpg?v=637832059837300000,113,
531,17-01-2023,devoto,Galletitas GULLÓN fibra integral sin azúcar 170 g,https://geant.vteximg.com.br/arquivos/ids/216659-250-250/661277.jpg?v=636602644023330000,153,
532,17-01-2023,devoto,Galletitas MANA Rellenas Limón 165 g,https://geant.vteximg.com.br/arquivos/ids/210153-250-250/744391.jpg?v=636449557193030000,54,
533,17-01-2023,devoto,Galletitas Dulces FRUTIGRAN Avena y Pasas 250 g,https://geant.vteximg.com.br/arquivos/ids/198944-250-250/742865-1.jpg?v=636344318148330000,116,
534,17-01-2023,devoto,Galletas dulces EL TRIGAL sin azúcar 150 g,https://geant.vteximg.com.br/arquivos/ids/279044-250-250/742552.jpg?v=637625727077700000,113,
535,17-01-2023,devoto,Galletas 9 DE ORO Azucaradas 210 g,https://geant.vteximg.com.br/arquivos/ids/193697-250-250/742196.jpg?v=636304563183830000,56,
536,17-01-2023,devoto,Galletitas EL TRIGAL con leche 190 g,https://geant.vteximg.com.br/arquivos/ids/198926-250-250/740128-1.jpg?v=636344317435830000,86,
537,17-01-2023,devoto,Galletitas Pepas Futuro 170 g,https://geant.vteximg.com.br/arquivos/ids/194939-250-250/669862_1.jpg?v=636312992143300000,44,
538,17-01-2023,devoto,Galletita SOLAR Famosa Coco 195 g,https://geant.vteximg.com.br/arquivos/ids/202908-250-250/669472.jpg?v=636377035349600000,89,
539,17-01-2023,devoto,Galletas 9 DE ORO Agridulces 420 g,https://geant.vteximg.com.br/arquivos/ids/193259-250-250/619940.jpg?v=636304547958930000,108,
540,17-01-2023,devoto,Wafle OBLE OBLA Chocolate 100 g,https://geant.vteximg.com.br/arquivos/ids/263113-250-250/619339.jpg?v=637395986592730000,29,
541,17-01-2023,devoto,Galletitas LULU Exquisitas 280 g,https://geant.vteximg.com.br/arquivos/ids/202770-250-250/511960.jpg?v=636377029258630000,99,
